                ,pos_z
         18.3131,        -19.4976
         18.3141,        -19.4994
         18.3151,        -19.5012
         18.3161,         -19.503
         18.3171,        -19.5047
         18.3181,        -19.5065
         18.3191,        -19.5083
         18.3201,        -19.5101
         18.3211,        -19.5119
         18.3221,        -19.5136
         18.3231,        -19.5154
         18.3241,        -19.5172
         18.3251,         -19.519
         18.3261,        -19.5207
         18.3271,        -19.5225
         18.3281,        -19.5243
         18.3291,        -19.5261
         18.3301,        -19.5279
         18.3311,        -19.5296
         18.3321,        -19.5314
         18.3331,        -19.5332
         18.3341,         -19.535
         18.3351,        -19.5368
         18.3361,        -19.5385
         18.3371,        -19.5403
         18.3381,        -19.5421
         18.3391,        -19.5439
         18.3401,        -19.5456
         18.3411,        -19.5474
         18.3421,        -19.5492
         18.3431,         -19.551
         18.3441,        -19.5528
         18.3451,        -19.5545
         18.3461,        -19.5563
         18.3471,        -19.5581
         18.3481,        -19.5599
         18.3491,        -19.5617
         18.3501,        -19.5634
         18.3511,        -19.5652
         18.3521,         -19.567
         18.3531,        -19.5688
         18.3541,        -19.5706
         18.3551,        -19.5723
         18.3561,        -19.5741
         18.3571,        -19.5759
         18.3581,        -19.5777
         18.3591,        -19.5794
         18.3601,        -19.5812
         18.3611,         -19.583
         18.3621,        -19.5848
         18.3631,        -19.5866
         18.3641,        -19.5883
         18.3651,        -19.5901
         18.3661,        -19.5919
         18.3671,        -19.5937
         18.3681,        -19.5955
         18.3691,        -19.5972
         18.3701,         -19.599
         18.3711,        -19.6008
         18.3721,        -19.6026
         18.3731,        -19.6044
         18.3741,        -19.6061
         18.3751,        -19.6079
         18.3761,        -19.6097
         18.3771,        -19.6115
         18.3781,        -19.6133
         18.3791,         -19.615
         18.3801,        -19.6168
         18.3811,        -19.6186
         18.3821,        -19.6204
         18.3831,        -19.6221
         18.3841,        -19.6239
         18.3851,        -19.6257
         18.3861,        -19.6275
         18.3871,        -19.6293
         18.3881,         -19.631
         18.3891,        -19.6328
         18.3901,        -19.6346
         18.3911,        -19.6364
         18.3921,        -19.6382
         18.3931,        -19.6399
         18.3941,        -19.6417
         18.3951,        -19.6435
         18.3961,        -19.6453
         18.3971,         -19.647
         18.3981,        -19.6488
         18.3991,        -19.6506
         18.4001,        -19.6524
         18.4011,        -19.6542
         18.4021,        -19.6559
         18.4031,        -19.6577
         18.4041,        -19.6595
         18.4051,        -19.6613
         18.4061,        -19.6631
         18.4071,        -19.6648
         18.4081,        -19.6666
         18.4091,        -19.6684
         18.4101,        -19.6702
         18.4111,        -19.6719
         18.4121,        -19.6737
         18.4131,        -19.6755
         18.4141,        -19.6773
         18.4151,        -19.6791
         18.4161,        -19.6808
         18.4171,        -19.6826
         18.4181,        -19.6844
         18.4191,        -19.6862
         18.4201,        -19.6879
         18.4211,        -19.6897
         18.4221,        -19.6915
         18.4231,        -19.6933
         18.4241,        -19.6951
         18.4251,        -19.6968
         18.4261,        -19.6986
         18.4271,        -19.7004
         18.4281,        -19.7022
         18.4291,         -19.704
         18.4301,        -19.7057
         18.4311,        -19.7075
         18.4321,        -19.7093
         18.4331,        -19.7111
         18.4341,        -19.7128
         18.4351,        -19.7146
         18.4361,        -19.7164
         18.4371,        -19.7182
         18.4381,          -19.72
         18.4391,        -19.7217
         18.4401,        -19.7235
         18.4411,        -19.7253
         18.4421,        -19.7271
         18.4431,        -19.7288
         18.4441,        -19.7306
         18.4451,        -19.7324
         18.4461,        -19.7342
         18.4471,         -19.736
         18.4481,        -19.7377
         18.4491,        -19.7395
         18.4501,        -19.7413
         18.4511,        -19.7431
         18.4521,        -19.7449
         18.4531,        -19.7466
         18.4541,        -19.7484
         18.4551,        -19.7502
         18.4561,         -19.752
         18.4571,        -19.7538
         18.4581,        -19.7555
         18.4591,        -19.7573
         18.4601,        -19.7591
         18.4611,        -19.7609
         18.4621,        -19.7626
         18.4631,        -19.7644
         18.4641,        -19.7662
         18.4651,         -19.768
         18.4661,        -19.7698
         18.4671,        -19.7715
         18.4681,        -19.7733
         18.4691,        -19.7751
         18.4701,        -19.7769
         18.4711,        -19.7787
         18.4721,        -19.7804
         18.4731,        -19.7822
         18.4741,         -19.784
         18.4751,        -19.7858
         18.4761,        -19.7876
         18.4771,        -19.7893
         18.4781,        -19.7911
         18.4791,        -19.7929
         18.4801,        -19.7947
         18.4811,        -19.7965
         18.4821,        -19.7982
         18.4831,           -19.8
         18.4841,        -19.8018
         18.4851,        -19.8036
         18.4861,        -19.8054
         18.4871,        -19.8071
         18.4881,        -19.8089
         18.4891,        -19.8107
         18.4901,        -19.8125
         18.4911,        -19.8143
         18.4921,         -19.816
         18.4931,        -19.8178
         18.4941,        -19.8196
         18.4951,        -19.8214
         18.4961,        -19.8231
         18.4971,        -19.8249
         18.4981,        -19.8267
         18.4991,        -19.8285
         18.5001,        -19.8303
         18.5011,         -19.832
         18.5021,        -19.8338
         18.5031,        -19.8356
         18.5041,        -19.8374
         18.5051,        -19.8392
         18.5061,        -19.8409
         18.5071,        -19.8427
         18.5081,        -19.8445
         18.5091,        -19.8463
         18.5101,        -19.8481
         18.5111,        -19.8498
         18.5121,        -19.8516
         18.5131,        -19.8534
         18.5141,        -19.8552
         18.5151,         -19.857
         18.5161,        -19.8587
         18.5171,        -19.8605
         18.5181,        -19.8623
         18.5191,        -19.8641
         18.5201,        -19.8658
         18.5211,        -19.8676
         18.5221,        -19.8694
         18.5231,        -19.8712
         18.5241,         -19.873
         18.5251,        -19.8747
         18.5261,        -19.8765
         18.5271,        -19.8783
         18.5281,        -19.8801
         18.5291,        -19.8819
         18.5301,        -19.8836
         18.5311,        -19.8854
         18.5321,        -19.8872
         18.5331,         -19.889
         18.5341,        -19.8907
         18.5351,        -19.8925
         18.5361,        -19.8943
         18.5371,        -19.8961
         18.5381,        -19.8979
         18.5391,        -19.8996
         18.5401,        -19.9014
         18.5411,        -19.9032
         18.5421,         -19.905
         18.5431,        -19.9067
         18.5441,        -19.9085
         18.5451,        -19.9103
         18.5461,        -19.9121
         18.5471,        -19.9139
         18.5481,        -19.9156
         18.5491,        -19.9174
         18.5501,        -19.9192
         18.5511,         -19.921
         18.5521,        -19.9227
